---config@码表分类=主码-5
---config@允许编辑=是
---config@码表别名=系统词组
就是	jquiwo#序60000
在干吗	zlgjmauk#序60000
去上海	quuhhltd#序60000
要根据	ykgfjuxf#序60000
是个人	uigerfop#序60000
充值卡	isvikawu#序60000
云南省	ypnjugeu#序60000
就把它	jqbatawb#序60000
再考虑	zlkklvah#序60000
找一些	vkyixxfv#序60000
上的一	uhdeyila#序60000
一点不	yidmbuaa#序60000
要不是	ykbuuixo#序60000
除了我	iulewoep#序60000
好好说	hkhkuony#序60000
作者权	zoveqrrm#序60000
共沉淀	gsifdmcd#序60000
召集中	vkjivsdl#序60000
宣讲员	xrjdyrbk#序60000
景谷县	jyguxmoq#序60000
用户类	yshulzkm#序60000
用效率	ysxclvkw#序60000
萨米尔	samiercd#序60000
还好用	hlhkyszk#序60000
非毕业	fzbiyell#序60000
创始人	iduirfrp#序60000
林子祥	lnzixdmp#序60000
好厉害	hklihlnb#序60000
您了解	nnlcjxrd#序60000
外祖母	wlzumuxv#序60000
原谅你	yrldniir#序60000
他爸爸	tababarb#序60000
一千五	yiqmwuaa#序60000
不能去	bungquat#序60000
一节课	yijxkeay#序60000
许冠杰	xugrjxym#序60000
太了解	tllcjxdd#序60000
语音包	yuynbkyb#序60000
家庭网	jwtywhbk#序60000
一样是	yiyhuiao#序60000
找出来	vkiullfa#序60000
四十万	siuiwjka#序60000
太高了	tlgkledv#序60000
国家队	gojwdvke#序60000
火锅店	hogodmdg#序60000
我比你	wobinipr#序60000
信号源	xnhkyrrd#序60000
六百多	lqbldowx#序60000
有工作	ybgszour#序60000
也开始	yekluivn#序60000
卡里尼	kaliniuu#序60000
去括号	qukohktk#序60000
喀左县	kazoxmkq#序60000
学生意	xtugyixl#序60000
振兴法	vfxyfafd#序60000
挺顽固	tywjgufk#序60000
新闻站	xnwfvjll#序60000
最霸道	zvbadkoz#序60000
木樨肉	muxirbun#序60000
木樨肉	muxirban#序60000
浮船坞	fuirwudt#序60000
略微再	ltwzzlta#序60000
边洗边	bmxibmzz#序60000
我问问	wowfwfpm#序60000
都还没	dbhlmzld#序60000
可是那	keuinadv#序60000
天冷了	tmlgleav#序60000
后面是	hbmmuipo#序60000
医生说	yiuguoky#序60000
两三天	ldsjtmaa#序60000
不会不	buhvbuaa#序60000
朝阳区	ikyhquuk#序60000
小妹妹	xcmzmzln#序60000
不重要	buvsykax#序60000
五六十	wulquiaa#序60000
八五八	bawubapp#序60000
日租卡	rizukaku#序60000
请各位	qygewzyr#序60000
只是在	viuizlku#序60000
有道理	ybdkliuw#序60000
我带你	wodlnipr#序60000
比较长	bijcvhbp#序60000
十一个	uiyigear#序60000
时间比	uijmbiob#序60000
我妹妹	womzmzpn#序60000
所以想	soyixdpm#序60000
特别爱	tebxainp#序60000
取得了	qudeleev#序60000
很不错	hfbucoij#序60000
确定了	qtdyleuv#序60000
贵州省	gvvbugvu#序60000
他需要	taxuykrx#序60000
不下来	buxwllaa#序60000
有优惠	ybybhvua#序60000
我无法	wowufapd#序60000
一零零	yilylyay#序60000
这是在	veuizlzu#序60000
丰年虫	fgnmisav#序60000
亨克尔	hgkeerwd#序60000
几十兆	jiuivkpe#序60000
博福斯	bofusiuq#序60000
厄利空	eeliksib#序60000
吐酸水	tusruvkl#序60000
器材部	qiclbukl#序60000
大木桥	damuqcum#序60000
小木桥	xcmuqclm#序60000
扳过来	bjgollfa#序60000
施基利	uijilifh#序60000
枫林桥	fglnqcmm#序60000
江津区	jdjnqudk#序60000
泥城桥	niigqcdm#序60000
涡轮轴	wolpvbdi#序60000
爸爸讲	babajdby#序60000
维克斯	wzkesisq#序60000
腊尔山	laerujol#序60000
色界天	sejxtmda#序60000
边烤边	bmkkbmzz#序60000
下辈子	xwbzziav#序60000
你懂吗	nidsmark#序60000
阿曼达	aamjdaez#序60000
租房子	zufhzihv#序60000
吴亦凡	wuyifjkj#序60000
在没有	zlmzybuu#序60000
不希望	buxiwhaw#序60000
没有来	mzybllda#序60000
火箭队	hojmdvde#序60000
哪里呀	naliyakk#序60000
您原来	nnyrllra#序60000
没吃饭	mziifjdu#序60000
五万块	wuwjkyat#序60000
刚刚好	ghghhkkn#序60000
你问我	niwfworp#序60000
有几种	ybjivsuh#序60000
看到有	kjdkybuu#序60000
明明是	mymyuioo#序60000
这一对	veyidvzy#序60000
潘金莲	pjjnlmdc#序60000
很幸福	hfxyfuip#序60000
萧亚轩	xcyaxrci#序60000
中执法	vsvifald#序60000
保温柜	bkwfgvrm#序60000
农业型	nsyexydk#序60000
十数次	uiuuciad#序60000
友谊村	ybyicpum#序60000
太原站	tlyrvjdl#序60000
妇女法	funvfand#序60000
很费事	hffzuiia#序60000
手排档	ubpldhpm#序60000
有害性	ybhlxyux#序60000
梅雨潭	mzyutjmd#序60000
注册办	vucebjdl#序60000
源分区	yrffqudk#序60000
非承包	fzigbklb#序60000
邓小平	dgxcpyya#序60000
创业板	idyebjrm#序60000
三字经	sjzijyas#序60000
几块钱	jikyqmpj#序60000
霍建华	hojmhwyr#序60000
没有想	mzybxddm#序60000
一直用	yiviysak#序60000
手机套	ubjitkpd#序60000
没有过	mzybgodz#序60000
六百块	lqblkywt#序60000
你们好	nimfhkrn#序60000
给客户	gzkehusd#序60000
主界面	vujxmmda#序60000
发什么	faufmevp#序60000
看着他	kjvetaur#序60000
飞轮海	fzlphlvd#序60000
马上要	mauhykvx#序60000
到目前	dkmuqmab#序60000
不得了	budeleav#序60000
大结局	dajxjuuu#序60000
明天见	mytmjmok#序60000
正好是	vghkuiao#序60000
你只是	niviuiro#序60000
也只能	yevingvs#序60000
合欢椅	hehryirm#序60000
定额税	dyeeuvbh#序60000
审查期	ufiaqibq#序60000
庞加莱	phjwllgc#序60000
找婆家	vkpojwfb#序60000
新晃县	xnhdxmlq#序60000
有些多	ybxxdoux#序60000
汉川县	hjirxmdq#序60000
浑江市	hpjduidw#序60000
源对象	yrdvxddd#序60000
神经原	ufjyyrpi#序60000
胆南星	djnjxyoo#序60000
随便弄	svbmnsew#序60000
真的会	vfdehvur#序60000
下一次	xwyiciad#序60000
教室里	jcuilill#序60000
游鸿明	ybhsmydo#序60000
没有事	mzybuida#序60000
那一块	nayikyvt#序60000
有那些	ybnaxxuv#序60000
最好吃	zvhkiiok#序60000
那么有	nameybvu#序60000
小精灵	xcjylyle#序60000
三千块	sjqmkyat#序60000
五千块	wuqmkyat#序60000
演艺圈	yjyiqrdk#序60000
就说他	jquotawr#序60000
你的头	nidetbrd#序60000
发布会	fabuhvvr#序60000
一定有	yidyybau#序60000
步步高	bubugkvw#序60000
第二种	diervsvh#序60000
十年前	uinmqmab#序60000
二十天	eruitmaa#序60000
发脾气	fapiqivp#序60000
古巨基	gujujiuq#序60000
十六块	uilqkyat#序60000
大街上	dajxuhul#序60000
再回来	zlhvllaa#序60000
离开你	liklniwr#序60000
有一只	ybyiviuk#序60000
问什么	wfufmemp#序60000
很难过	hfnjgoiz#序60000
只要站	viykvjkl#序60000
小影院	xcyyyrle#序60000
总思路	zssilubz#序60000
申诉案	ufsuanlb#序60000
福利水	fuliuvpl#序60000
育肥场	yufzihwt#序60000
跟踪法	gfzsfazd#序60000
部里面	bulimmla#序60000
龙头鱼	lstbyuud#序60000
徐小凤	xuxcfgij#序60000
秦始皇	qnuihdfb#序60000
六十分	lquiffwb#序60000
接受了	jxublefv#序60000
做好了	zohklerv#序60000
我早就	wozkjqpw#序60000
不好说	buhkuoay#序60000
别给我	bxgzwokp#序60000
你就在	nijqzlru#序60000
他的手	tadeubrp#序60000
有必要	ybbiykux#序60000
他认为	tarfwzrd#序60000
可能对	kengdvdy#序60000
不要把	buykbaaf#序60000
有好几	ybhkjiup#序60000
家乐福	jwlefubp#序60000
会议室	hvyiuirb#序60000
就把他	jqbatawr#序60000
都会给	dbhvgzls#序60000
很聪明	hfcsmyio#序60000
我说过	wouogopz#序60000
小游戏	xcybxily#序60000
热水器	reuvqifk#序60000
处女座	iunvzowg#序60000
呵呵呵	hehehekk#序60000
没收到	moubdkda#序60000
我给她	wogztapn#序60000
我说好	wouohkpn#序60000
八六好	balqhkpn#序60000
仁爱礁	rfaijcru#序60000
仙娥礁	xmeejcru#序60000
仙宾礁	xmbnjcru#序60000
信义礁	xnyijcru#序60000
半月礁	bjytjcdu#序60000
发卡机	faqwjivm#序60000
只部分	vibuffkb#序60000
喝烧酒	heukjqkd#序60000
小咪咪	xcmimilk#序60000
巴特克	batekesu#序60000
巴特克	batekevu#序60000
市场组	uiihzuws#序60000
我全要	woqrykpx#序60000
樟茶鸭	vhiayamj#序60000
海口礁	hlkbjcdu#序60000
琼山县	qsujxmwq#序60000
直接到	vijxdkua#序60000
秋声赋	qqugfuhk#序60000
舰长礁	jmvhjcvu#序60000
贡山县	gsujxmgq#序60000
资产法	ziijfadd#序60000
非贫困	fzpnkplk#序60000
麻薯饼	mauubygu#序60000
当事人	dhuirfxp#序60000
招待所	vkdlsofp#序60000
带回来	dlhvllfa#序60000
自助餐	zivucjpl#序60000
搞活动	gkhodsfe#序60000
就买了	jqmllewv#序60000
那些事	naxxuiva#序60000
那东西	nadsxiva#序60000
丑八怪	ibbagyvx#序60000
买一些	mlyixxvv#序60000
而且在	erqxzlau#序60000
都能够	dbnggblb#序60000
咖啡厅	kafztyki#序60000
他的话	tadehwry#序60000
没听过	mztygodz#序60000
查不了	iabulcmv#序60000
是一次	uiyiciod#序60000
牡丹江	mudjjdnd#序60000
确定是	qtdyuiuo#序60000
太慢了	tlmjledv#序60000
不想说	buxduoay#序60000
再见了	zljmleav#序60000
古尔邦	guerbhuf#序60000
垫仓板	dmchbjfm#序60000
大侧斜	dacexxur#序60000
大壶春	dahuipuf#序60000
大家子	dajwziuv#序60000
岸信介	anxnjxer#序60000
很多油	hfdoybid#序60000
新宾县	xnbnxmlq#序60000
有角色	ybjtseud#序60000
格拉芙	gelafumc#序60000
终产物	vsijwusn#序60000
菜太多	cltldocx#序60000
要传给	ykirgzxs#序60000
随意卸	svyixxep#序60000
随意卸	svyixxew#序60000
新东方	xndsfhld#序60000
再就是	zljquiao#序60000
送过来	ssgollza#序60000
听见了	tyjmlekv#序60000
有许多	ybxudoux#序60000
他就把	tajqbarf#序60000
都能用	dbngyslk#序60000
拉倒吧	ladkbafk#序60000
没听见	mztyjmdk#序60000
八十多	bauidopx#序60000
不用再	buyszlaa#序60000
一一一	yiyiyiaa#序60000
已经把	yijybavf#序60000
愚人节	yurfjxyc#序60000
手电筒	ubdmtspv#序60000
十三岁	uisjsvae#序60000
还给你	hrgznizr#序60000
大不大	dabudauu#序60000
有多高	ybdogkuw#序60000
啥事儿	uauierkp#序60000
一三七	yisjqiaa#序60000
到公司	dkgssiav#序60000
在未来	zlwzllua#序60000
经过了	jygolesv#序60000
非常大	fzihdalu#序60000
付出了	fuiulerv#序60000
广东话	gddshwdy#序60000
广东话	gddshwwy#序60000
英雄榜	yyxsbhcm#序60000
棒棒糖	bhbhthmm#序60000
提供给	tigsgzfs#序60000
无限量	wuxmldad#序60000
无限量	wuxmldao#序60000
要上班	ykuhbjxw#序60000
再说我	zluowoap#序60000
一三零	yisjlyay#序60000
一边儿	yibmerap#序60000
报记者	bkjivefl#序60000
应该去	yyglqugt#序60000
求求你	qqqqniar#序60000
慢慢来	mjmjllxa#序60000
十数载	uiuuzlau#序60000
哈医药	hayiykkc#序60000
域模型	yumoxytk#序60000
择出来	zeiullfa#序60000
服装街	fuvdjxoi#序60000
江州区	jdvbqudk#序60000
猫仔队	mkzldvqe#序60000
购物车	gbwuieka#序60000
想不到	xdbudkma#序60000
反过来	fjgollpa#序60000
双胞胎	udbktlyo#序60000
苏永康	suyskhcg#序60000
在二十	zleruiua#序60000
四十岁	siuisvke#序60000
很好看	hfhkkjiu#序60000
牛魔王	nqmowhpa#序60000
知道她	vidktaun#序60000
尽可能	jnkengis#序60000
进行曲	jnxyquzl#序60000
去那里	qunalitl#序60000
无语了	wuyuleav#序60000
认为是	rfwzuiyo#序60000
事儿了	uierleav#序60000
没感觉	mzgjjtdx#序60000
除非你	iufznier#序60000
一十九	yiuijqap#序60000
服务站	fuwuvjol#序60000
是否能	uifbngos#序60000
一回事	yihvuiaa#序60000
吃饱了	iibklekv#序60000
没事干	mzuigjda#序60000
这么慢	vememjzx#序60000
十八分	uibaffab#序60000
一下午	yixwwuap#序60000
回报率	hvbklvkw#序60000
也很好	yehfhkvn#序60000
不用谢	buysxxay#序60000
仿玛瑙	fhmankrw#序60000
均方差	jpfhiaty#序60000
孔雀胆	ksqtdjzo#序60000
影评界	yypyjxot#序60000
自卫器	ziwzqipk#序60000
芷江县	vijdxmcq#序60000
营业者	yyyevecl#序60000
越城岭	ytiglyte#序60000
车时代	ieuidlar#序60000
游戏机	ybxijidm#序60000
第一条	diyitcvw#序60000
有一位	ybyiwzur#序60000
对他说	dvtauoyy#序60000
很麻烦	hfmafjih#序60000
她妈妈	tamamann#序60000
卓依婷	voyityln#序60000
一十三	yiuisjaa#序60000
不用说	buysuoay#序60000
没去过	mzqugodz#序60000
一对一	yidvyiaa#序60000
早点儿	zkdmerop#序60000
也行啊	yexyaavk#序60000
丘比特	qqbitepn#序60000
虽然他	svrjtakr#序60000
房间里	fhjmlihl#序60000
如果爱	rugoainp#序60000
她也是	tayeuino#序60000
不放心	bufhxnad#序60000
别着急	bxvkjikd#序60000
伍思凯	wusiklre#序60000
西青区	xiqyquak#序60000
好吃吗	hkiimank#序60000
开不了	klbulcav#序60000
哪里来	nalillka#序60000
初中期	iuvsqipq#序60000
加注机	jwvujilm#序60000
烧烤网	ukkkwhhk#序60000
邗江县	hjjdxmgq#序60000
遥控器	ykksqizk#序60000
零花钱	lyhwqmyj#序60000
你是猪	niuivurq#序60000
女人不	nvrfbuva#序60000
你最好	nizvhkrn#序60000
就去了	jqqulewv#序60000
美国队	mzgodvye#序60000
让这个	rhvegeyr#序60000
八零后	balyhbpp#序60000
只知道	vividkkz#序60000
微波炉	wzboluih#序60000
辽宁省	lcnyugzu#序60000
你是否	niuifbrb#序60000
许志安	xuvianyb#序60000
先不要	xmbuyknx#序60000
这么小	vemexczl#序60000
关心我	grxnwobp#序60000
那地方	nadifhvd#序60000
让你去	rhniquyt#序60000
想怎么	xdzfmemp#序60000
需要吗	xuykmayk#序60000
信用度	xnysdurg#序60000
十多年	uidonmap#序60000
说好了	uohkleyv#序60000
更便宜	ggpmyiab#序60000
怎样用	zfyhysvk#序60000
义兄弟	yixsdidb#序60000
北镇市	bzvfuilw#序60000
吡哆醇	bidoipky#序60000
大厂县	daihxmuq#序60000
担担鸡	djdjjify#序60000
撞击器	vdjiqifk#序60000
环境局	hrjyjuwu#序60000
未成年	wzignmap#序60000
学会了	xthvlexv#序60000
好麻烦	hkmafjnh#序60000
很尴尬	hfgjgaiu#序60000
很尴尬	hfgjgaiy#序60000
聊一聊	lcyilcee#序60000
为了你	wzlenidr#序60000
当然不	dhrjbuxa#序60000
我这种	wovevsph#序60000
做的是	zodeuiro#序60000
小金库	xcjnkulg#序60000
别叫我	bxjcwokp#序60000
不包括	bubkkoaf#序60000
射手座	ueubzoug#序60000
比较贵	bijcgvbv#序60000
萨克斯	sakesicq#序60000
好好玩	hkhkwjnw#序60000
累不累	lzbulztt#序60000
哪一些	nayixxkv#序60000
没有呀	mzybyadk#序60000
叮当猫	dydhmkkq#序60000
绝对不	jtdvbusa#序60000
答应了	dayylevv#序60000
不了啊	bulcaaak#序60000
款保险	krbkxmue#序60000
名侦探	myvftjxf#序60000
恐怖片	ksbupmgp#序60000
就过来	jqgollwa#序60000
有多长	ybdovhup#序60000
不回答	buhvdaav#序60000
那一段	nayidrvp#序60000
那个年	nagenmvp#序60000
共享锁	gsxdsocj#序60000
力夫特	lifutevn#序60000
南书房	njuufhuh#序60000
受审查	ubufiapm#序60000
心钠素	xnnasudf#序60000
扑克机	pukejifm#序60000
抽气机	ibqijifm#序60000
档案处	dhaniumw#序60000
算盘珠	srpjvuvw#序60000
紫云县	ziypxmvq#序60000
起子头	qizitbtd#序60000
边舞边	bmwubmzz#序60000
非武装	fzwuvdld#序60000
鼓楼站	gulbvjul#序60000
有一张	ybyivhug#序60000
菜市场	cluiihct#序60000
小王子	xcwhzilv#序60000
我能够	wonggbpb#序60000
想让你	xdrhnimr#序60000
好消息	hkxcxinz#序60000
哪有卖	naybmlku#序60000
第一种	diyivsvh#序60000
不好使	buhkuiar#序60000
一十七	yiuiqiaa#序60000
该项目	glxdmuyk#序60000
祝大家	vudajwpb#序60000
不过去	bugoquat#序60000
记得吗	jidemayk#序60000
三点钟	sjdmvsaj#序60000
一百块	yiblkyat#序60000
音乐会	ynythvlr#序60000
我们回	womfhvpk#序60000
总共是	zsgsuibo#序60000
成一个	igyigewr#序60000
跟不上	gfbuuhzl#序60000
小公主	xcgsvuld#序60000
什么病	ufmebyrb#序60000
大美女	damznvuv#序60000
没找到	mzvkdkda#序60000
多少次	doukcixd#序60000
不会给	buhvgzas#序60000
多吃点	doiidmxl#序60000
只要说	viykuoky#序60000
个性化	gexyhwrr#序60000
在这一	zlveyiua#序60000
抑郁症	yiyuvgfb#序60000
我决定	wojtdypb#序60000
走出来	zbiullta#序60000
几年级	jinmjips#序60000
那些年	naxxnmvp#序60000
加入了	jwrulelv#序60000
多萝西	doloxixa#序60000
冶金局	yejnjudu#序60000
包代管	bkdlgrbv#序60000
存款者	cpkrveul#序60000
挪威海	nowzhlfd#序60000
水电厅	uvdmtyli#序60000
猇亭区	xctyquqk#序60000
瓦希德	waxideai#序60000
记账本	jivhbfya#序60000
边画边	bmhwbmzz#序60000
边退边	bmtvbmzz#序60000
配种站	pzvsvjyl#序60000
教育局	jcyujulu#序60000
可以从	keyicsdr#序60000
这四个	vesigezr#序60000
看得到	kjdedkua#序60000
你朋友	nipgybru#序60000
医学院	yixtyrke#序60000
手机也	ubjiyepv#序60000
没听到	mztydkda#序60000
领导人	lydkrfrp#序60000
在深圳	zlufvfut#序60000
北京人	bzjyrflp#序60000
房产证	fhijvghy#序60000
潘玮柏	pjwzbldm#序60000
土豆丝	tudbsiuv#序60000
我可是	wokeuipo#序60000
免费打	mmfzdadf#序60000
本报讯	bfbkxpay#序60000
想出去	xdiuqumt#序60000
都有点	dbybdmll#序60000
十四分	uisiffab#序60000
腾讯网	tgxpwhok#序60000
经销商	jyxcuhsw#序60000
所以也	soyiyepv#序60000
收费站	ubfzvjvl#序60000
还不行	hlbuxyzi#序60000
一千万	yiqmwjaa#序60000
回去啊	hvquaakk#序60000
做出了	zoiulerv#序60000
冷轧钢	lgvaghdj#序60000
反正切	fjvgqxpq#序60000
圆螺母	yrlomukv#序60000
妙管家	mcgrjwnb#序60000
弱作用	rozoysgk#序60000
拟稿人	nigkrffp#序60000
橡塑厂	xdsuihma#序60000
永久化	ysjqhwdr#序60000
红旗党	hsqidhsx#序60000
许文龙	xuwflsyu#序60000
过房子	gofhzizv#序60000
是一名	uiyimyox#序60000
就能够	jqnggbwb#序60000
健身房	jmuffhrh#序60000
我他妈	wotamapn#序60000
大城市	dliguiuw#序60000
你想去	nixdqurt#序60000
可以拿	keyinadr#序60000
二人转	errfvrai#序60000
在地上	zldiuhul#序60000
不会去	buhvquat#序60000
也不敢	yebugjvv#序60000
你看见	nikjjmrk#序60000
英文歌	yywfgeca#序60000
老爷爷	lkyeyelb#序60000
比亚迪	biyadibz#序60000
这个字	vegezizb#序60000
等到你	dgdknivr#序60000
我最爱	wozvaipp#序60000
里面儿	limmerlp#序60000
她们就	tamfjqnw#序60000
却没有	qtmzybtu#序60000
一直有	yiviybau#序60000
打了个	dalegefr#序60000
四小时	sixcuiko#序60000
多块钱	dokyqmxj#序60000
晚一点	wjyidmol#序60000
陪你玩	pzniwjew#序60000
吃多了	iidolekv#序60000
大不了	dabulcuv#序60000
别说了	bxuolekv#序60000
农产品	nsijpndk#序60000
问题已	wftiyimv#序60000
哪里去	naliqukt#序60000
有风险	ybfgxmue#序60000
这会儿	vehverzp#序60000
杜德伟	dudewzmr#序60000
熊天平	xstmpysa#序60000
肯定能	kfdyngvs#序60000
十二块	uierkyat#序60000
十数日	uiuuriak#序60000
半裸体	bjlotidr#序60000
安公子	angszibv#序60000
教育型	jcyuxylk#序60000
斯伯特	siboteqn#序60000
耦合性	ouhexylx#序60000
胶鞋厂	jcxxihoa#序60000
贫困区	pnkpqubk#序60000
工作上	gszouhal#序60000
一定不	yidybuaa#序60000
走过来	zbgollta#序60000
被窝里	bzwolipl#序60000
卫生巾	wzugjnel#序60000
卫生巾	wzugjnvl#序60000
水浒传	uvhuvrlr#序60000
电影票	dmyypclx#序60000
十二五	uierwuaa#序60000
多萝茜	doloqmxc#序60000
孩子也	hlziyezv#序60000
就让他	jqrhtawr#序60000
哪去了	naqulekv#序60000
最主要	zvvuykox#序60000
洗手间	xiubjmdm#序60000
一点啊	yidmaaak#序60000
更优惠	ggybhvaa#序60000
那不行	nabuxyvi#序60000
我害怕	wohlpapx#序60000
我教你	wojcnipr#序60000
又不好	ybbuhkvn#序60000
有一部	ybyibuul#序60000
祝福语	vufuyupy#序60000
错过了	cogolejv#序60000
少林寺	uklnsixt#序60000
大家说	dajwuouy#序60000
惹的祸	redehocp#序60000
数据线	uujuxmms#序60000
驻马店	vumadmmg#序60000
搞不懂	gkbudsfx#序60000
去旅游	qulvybtd#序60000
但还是	djhluiro#序60000
到哪儿	dknaerap#序60000
有要求	ybykqqua#序60000
七十块	qiuikyat#序60000
两堵墙	ldduqdat#序60000
制丸机	viwjjipm#序60000
华中局	hwvsjuru#序60000
叶季壮	yejivdkd#序60000
庆中秋	qyvsqqgh#序60000
标牌厂	bcplihma#序60000
没认识	mzrfuidy#序60000
视听率	uitylvpw#序60000
非指挥	fzvihvlf#序60000
非粮食	fzlduilr#序60000
靠集体	kkjitinr#序60000
时间为	uijmwzod#序60000
截止到	jxvidkua#序60000
五十个	wuuigear#序60000
一点都	yidmdbal#序60000
确保您	qtbknnur#序60000
你发现	nifaxmrw#序60000
我的错	wodecopj#序60000
小灵通	xclytslz#序60000
把一个	bayigefr#序60000
和中国	hevsgohk#序60000
心里有	xnliybdu#序60000
小虎队	xchudvle#序60000
就想着	jqxdvewy#序60000
即便是	jibmuigo#序60000
关闭了	grbilebv#序60000
聊天啊	lctmaaek#序60000
亲一个	qnyigelr#序60000
不稳定	buwfdyab#序60000
又可以	ybkeyivv#序60000
一瞬间	yiupjmam#序60000
总书记	zsuujiby#序60000
前一段	qmyidrbp#序60000
她好像	tahkxdnr#序60000
在广州	zlgdvbud#序60000
大学城	daxtigut#序60000
厦门市	xwmfuiiw#序60000
不好用	buhkysak#序60000
这么个	vemegezr#序60000
天津卫	tmjnwzae#序60000
天津卫	tmjnwzav#序60000
我有我	woybwopp#序60000
让他去	rhtaquyt#序60000
回到了	hvdklekv#序60000
放不下	fhbuxwfa#序60000
联合国	lmhegoek#序60000
