---config@码表分类=主码-系统码表
---config@允许编辑=否
---config@码表别名=系统单字
的	debu#序999511
窭	juxl#序992001
窳	yubg#序992000
竑	hs#序991999
竘	kzlj#序991998
竘	qulj#序991997
笊	vcvv#序991996
笯	nuvn#序991995
笱	gzvj#序991994
筀	gvvg#序991993
筇	qs#序991992
筌	qrvq#序991991
筢	pavb#序991990
筤	lhvl#序991989
筥	juvl#序991988
筮	uivw#序991987
筶	gcvg#序991986
筻	ghvg#序991985
箓	luvl#序991984
箖	lbvl#序991983
箢	yrvw#序991982
箦	zevz#序991981
箧	qp#序991980
箨	tovz#序991979
篚	fwvf#序991978
篥	livl#序991977
簃	yivy#序991976
簉	zcvz#序991975
簕	levl#序991974
簖	drvd#序991973
簝	lnvl#序991972
簠	fu#序991971
籥	yt#序991970
籴	dirm#序991969
粜	tnim#序991968
粦	lb#序991967
糇	hzmh#序991966
糈	xumx#序991965
糒	bw#序991964
絜	jp#序991963
絜	xp#序991962
絷	vivs#序991961
縻	mims#序991960
纛	dc#序991959
纥	gesq#序991958
纥	hesq#序991957
纩	klsg#序991956
纴	rfsr#序991955
纻	vu#序991954
纼	vfsy#序991953
绁	xpsu#序991952
绂	fu#序991951
绖	dpsv#序991950
绠	ggsg#序991949
绤	xisg#序991948
绲	gysk#序991947
绹	tc#序991946
缁	zi#序991945
缊	wfsw#序991944
缊	yysw#序991943
缌	siss#序991942
缒	vvsv#序991941
缗	mb#序991940
缞	cvsu#序991939
缞	svsu#序991938
缞	uksu#序991937
缟	gcsg#序991936
缡	lisl#序991935
缣	jmsj#序991934
缧	lwsl#序991933
缯	zgsz#序991932
缲	qn#序991931
缲	sc#序991930
缵	zrsz#序991929
罍	lw#序991928
罟	gumg#序991927
罨	yjmy#序991926
罱	ljmn#序991925
罶	lqml#序991924
罽	ji#序991923
罾	zgmz#序991922
羓	bayb#序991921
羕	yhyy#序991920
羖	guym#序991919
羰	thyt#序991918
羼	ijuy#序991917
翂	ffyf#序991916
翛	xn#序991915
翮	he#序991914
翯	heyg#序991913
耇	gzlj#序991912
耏	erep#序991911
耏	ndep#序991910
耑	drue#序991909
耔	zi#序991908
耖	ic#序991907
耠	ho#序991906
耢	lc#序991905
耤	jp#序991904
耥	th#序991903
耧	lz#序991902
耩	jl#序991901
耪	ph#序991900
耰	yz#序991899
耱	mo#序991898
耵	dked#序991897
聍	nken#序991896
聱	aoae#序991895
肭	nayn#序991894
肷	qmyq#序991893
肼	jkyj#序991892
胂	ufyu#序991891
胈	ba#序991890
胙	zoyv#序991889
胝	vi#序991888
胠	quyq#序991887
胣	ii#序991886
胨	dsyd#序991885
胩	kayk#序991884
胪	luyl#序991883
胬	nunr#序991882
胲	hdyh#序991881
胴	dsyt#序991880
脎	sayu#序991879
脒	miym#序991878
脔	lr#序991877
脞	coyz#序991876
脟	lp#序991875
脩	xq#序991874
脬	pcyf#序991873
脶	loyg#序991872
脿	bnyb#序991871
腒	juyj#序991870
腘	goyg#序991869
腙	zsyz#序991868
腠	czyz#序991867
腨	ur#序991866
腯	tuyd#序991865
腽	wayw#序991864
膂	lvly#序991863
膙	jlyq#序991862
臌	guyg#序991861
臑	ncyx#序991860
臬	npzm#序991859
舁	yujc#序991858
舠	dcvd#序991857
舢	ujdu#序991856
舣	yivy#序991855
舲	lkvl#序991854
舳	vuvy#序991853
舴	zevv#序991852
舾	xivx#序991851
艉	wwvw#序991850
艚	ccvc#序991849
艨	mgvm#序991848
艴	fufs#序991847
艽	jncj#序991846
艽	qqcj#序991845
芄	wjcw#序991844
芏	duct#序991843
芑	qicj#序991842
芠	wfcw#序991841
芣	fucb#序991840
芤	kzck#序991839
芴	hucw#序991838
芴	wucw#序991837
苄	bmcb#序991836
苉	picp#序991835
苌	ihci#序991834
苘	qkct#序991833
苠	mbcm#序991832
苧	nkcn#序991831
苧	vucn#序991830
苴	iacq#序991829
苴	jucq#序991828
茀	fucf#序991827
茑	nncn#序991826
茓	xtcx#序991825
茚	ybcy#序991824
茺	isci#序991823
茽	vscv#序991822
荁	hrcg#序991821
荄	gdch#序991820
荑	ticy#序991819
荑	yicy#序991818
荓	pkcb#序991817
荖	lccl#序991816
荙	dacd#序991815
荦	locbn#序991814
荩	jbcj#序991813
荮	vzcv#序991812
荽	svct#序991811
莙	jycj#序991810
莛	tkct#序991809
莝	cocz#序991808
莨	lhcl#序991807
莨	llcl#序991806
莰	kjck#序991805
莶	lm#序991804
莶	xm#序991803
莸	yzcy#序991802
莿	cicc#序991801
菉	lucl#序991800
菍	npcn#序991799
菍	rfcn#序991798
菔	fucf#序991797
菝	bacb#序991796
菪	dhcd#序991795
菹	zucj#序991794
菼	tjcy#序991793
萑	hrcv#序991792
萚	tocf#序991791
萜	tpct#序991790
萣	dkcd#序991789
萩	qqcq#序991788
萳	njcn#序991787
萹	bmcb#序991786
葎	lvcl#序991785
葖	tuct#序991784
葜	qxcq#序991783
葰	jycj#序991782
葴	vfcx#序991781
葶	tkct#序991780
蒄	grcg#序991779
蒇	ij#序991778
蒈	kdcj#序991777
蒉	kkcg#序991776
蒉	kvcg#序991775
蒎	pdcp#序991774
蒐	szcg#序991773
蒨	qmcq#序991772
蒴	uocu#序991771
蒻	rocr#序991770
蓇	gucg#序991769
蓊	wgcw#序991768
蓍	ui#序991767
蓏	locg#序991766
蓐	rucr#序991765
蓢	lhcl#序991764
蓣	yucy#序991763
蓰	xicq#序991762
蔀	bucb#序991761
蔃	qlcq#序991760
蔈	bncp#序991759
蔊	hjch#序991758
蔌	su#序991757
蔟	cucz#序991756
蔸	dzcd#序991755
蔹	lmcl#序991754
蕗	lucl#序991753
蕹	wgcy#序991752
蕺	ji#序991751
薁	yuca#序991750
薙	ticv#序991749
薢	xpcj#序991748
薤	xp#序991747
薮	szcu#序991746
薳	ww#序991745
薳	yr#序991744
薸	pncp#序991743
薿	nicy#序991742
藟	lwct#序991741
藨	bn#序991740
藨	pc#序991739
蘧	qu#序991738
虒	siih#序991737
虓	xnjh#序991736
虮	jiij#序991735
虷	hjig#序991734
虺	hvwi#序991733
虼	geiq#序991732
蚆	baib#序991731
蚧	jpij#序991730
蚨	fuif#序991729
蚲	pkip#序991728
蚴	yziy#序991727
蚺	rjir#序991726
蛃	bkib#序991725
蛩	qsgi#序991724
蛱	jxij#序991723
蛸	xnix#序991722
蜎	yr#序991721
蜣	qliq#序991720
蜩	tniv#序991719
蜾	goig#序991718
蝘	yj#序991717
蝲	lail#序991716
蝻	njin#序991715
蝽	iyii#序991714
螋	szis#序991713
螓	qbiq#序991712
螗	thit#序991711
螠	yiiy#序991710
螣	tg#序991709
螫	uiui#序991708
螫	veui#序991707
螭	iiil#序991706
螵	pnip#序991705
螽	vsdi#序991704
蟏	xnix#序991703
蟛	pgip#序991702
蟪	hvih#序991701
蟫	xyiq#序991700
蠊	lmil#序991699
蠓	mgim#序991698
蠲	jryu#序991697
蠼	qu#序991696
衃	pwxb#序991695
衄	nvxi#序991694
衎	kj#序991693
衒	xr#序991692
衠	vy#序991691
袗	vf#序991690
袢	pjyb#序991689
袪	quyq#序991688
袷	qxyh#序991687
袼	geyg#序991686
裈	kyyj#序991685
裉	kfyg#序991684
裎	igyi#序991683
裒	pz#序991682
裣	lm#序991681
裥	jmyj#序991680
裰	do#序991679
裼	tiyy#序991678
裼	xiyy#序991677
褊	bmyb#序991676
褕	yuyy#序991675
褟	ta#序991674
褫	ii#序991673
襕	lj#序991672
襚	svys#序991671
襦	ruyx#序991670
襻	pjyp#序991669
觃	yjjz#序991668
觇	ijvj#序991667
觋	xiwj#序991666
觌	dimj#序991665
觏	gz#序991664
觖	jt#序991663
觜	zicj#序991662
觜	zvcj#序991661
觟	hxjg#序991660
觟	xpjg#序991659
觫	suju#序991658
觯	vijd#序991657
觱	bixj#序991656
觿	xi#序991655
訄	qqjy#序991654
訚	ybmy#序991653
詈	limy#序991652
詟	vely#序991651
讦	jpyg#序991650
讵	juyj#序991649
讻	xsyx#序991648
诎	quyi#序991647
诐	biyp#序991646
诔	lw#序991645
诖	gxyg#序991644
诮	qnyx#序991643
诰	gcyg#序991642
诹	zzyq#序991641
诼	vo#序991640
谂	ufyn#序991639
谇	svyz#序991638
谖	xryy#序991637
谞	xuyx#序991636
谠	dhyd#序991635
谫	jmyj#序991634
谮	zf#序991633
谰	ljyl#序991632
谲	jt#序991631
谵	vjyv#序991630
谼	hsgg#序991629
豕	ui#序991628
豮	ff#序991627
貆	hrqh#序991626
貊	moqb#序991625
贳	uiub#序991624
贶	klbx#序991623
贽	vivb#序991622
赇	qqbq#序991621
赍	ji#序991620
赕	djby#序991619
赗	fgbm#序991618
赜	ze#序991617
赧	nj#序991616
赪	igiv#序991615
趑	zizc#序991614
趯	tizv#序991613
趯	ytzv#序991612
趱	zjzz#序991611
趼	jmzk#序991610
跂	qizv#序991609
跏	jxzj#序991608
跞	lizl#序991607
跞	lozl#序991606
跣	xmzx#序991605
跽	jizj#序991604
踒	wozw#序991603
踔	iozv#序991602
踣	bo#序991601
踦	qizq#序991600
踬	vizv#序991599
踶	dizu#序991598
蹅	iazi#序991597
蹐	jizj#序991596
蹜	suzs#序991595
蹢	di#序991594
蹯	fjzf#序991593
蹽	lnzl#序991592
躐	lp#序991591
躔	ij#序991590
躜	zrzz#序991589
躝	lj#序991588
轪	ddid#序991587
轵	viiv#序991586
辀	vziv#序991585
辁	qriq#序991584
辂	luig#序991583
辋	whiw#序991582
辌	llij#序991581
辒	wfiw#序991580
辔	pw#序991579
辿	ijzu#序991578
迓	yazy#序991577
迕	wuzw#序991576
迮	zezv#序991575
迳	jk#序991574
迺	ndzx#序991573
逦	lizl#序991572
逭	hrzg#序991571
逴	iozv#序991570
遆	dizd#序991569
遘	gz#序991568
遹	yu#序991567
遽	ju#序991566
邠	bbfe#序991565
邲	bibe#序991564
邽	gvge#序991563
邿	uise#序991562
郈	hzhe#序991561
郐	gvhe#序991560
郐	kkhe#序991559
郤	xige#序991558
郪	qiqe#序991557
鄀	rore#序991556
鄌	thte#序991555
鄑	zije#序991554
鄘	ysye#序991553
鄜	fule#序991552
鄠	hu#序991551
鄫	zgze#序991550
鄹	zzje#序991549
酂	coze#序991548
酂	zjze#序991547
酃	lkxe#序991546
酆	fg#序991545
酎	vzyc#序991544
酡	toyt#序991543
酤	guyg#序991542
酦	poyf#序991541
酴	tuyy#序991540
酹	lw#序991539
酺	pu#序991538
酽	yjyy#序991537
酾	udyl#序991536
酾	uiyl#序991535
醌	kyyk#序991534
醢	hd#序991533
醨	liyl#序991532
醭	bu#序991531
醯	xi#序991530
醵	ju#序991529
銎	qsgj#序991528
鋆	jyjj#序991527
鋆	yyjj#序991526
鍪	mz#序991525
鏊	aoaj#序991524
鐾	bwpj#序991523
钆	gajl#序991522
钋	pojb#序991521
钌	lnjl#序991520
钍	tujt#序991519
钐	ujjp#序991518
钔	mfjm#序991517
钖	yh#序991516
钚	bujb#序991515
钤	qmjj#序991514
钪	khjk#序991513
钫	fhjf#序991512
钬	hojh#序991511
钭	dzjd#序991510
钷	po#序991509
铊	tajt#序991508
铊	tojt#序991507
铌	nijn#序991506
铏	xkjx#序991505
铒	erje#序991504
铕	yzjy#序991503
铗	jxjj#序991502
铘	yejx#序991501
铥	dqjd#序991500
铪	hajh#序991499
铪	kejh#序991498
铫	dnjv#序991497
铫	ycjv#序991496
铯	sejs#序991495
铹	lcjl#序991494
铽	tejt#序991493
锇	eejw#序991492
锊	lt#序991491
锎	kd#序991490
锓	qb#序991489
锖	qljq#序991488
锘	nojr#序991487
锜	qijq#序991486
锞	kejg#序991485
锧	vijv#序991484
锪	hojh#序991483
锬	tjjd#序991482
锸	ia#序991481
锺	vsjv#序991480
锼	szjs#序991479
锾	hrja#序991478
锿	aija#序991477
镃	zijz#序991476
镄	fwjf#序991475
镅	mwjm#序991474
镆	mojm#序991473
镋	thjd#序991472
镎	najn#序991471
镓	jxjj#序991470
镗	thjt#序991469
镠	lq#序991468
镡	ijjq#序991467
镡	tjjq#序991466
镤	pu#序991465
镥	lujl#序991464
镧	ljjl#序991463
镨	pujp#序991462
镩	crjc#序991461
镫	dgjd#序991460
镬	ho#序991459
镴	la#序991458
镵	ij#序991457
闶	khmk#序991456
阃	kymk#序991455
阋	xime#序991454
阌	wfmu#序991453
阍	hymh#序991452
阏	ee#序991451
阒	qumi#序991450
阗	tmmv#序991449
阘	ta#序991448
阼	zoev#序991447
阽	dmev#序991446
陎	uuev#序991445
陑	eree#序991444
陔	gdeh#序991443
陞	ug#序991442
陧	np#序991441
陴	pieb#序991440
隃	ycey#序991439
隩	aoea#序991438
隳	do#序991437
隳	hv#序991436
隺	he#序991435
隺	hu#序991434
雩	yuyk#序991433
雱	phyf#序991432
霨	wwyw#序991431
靬	jmgg#序991430
靸	sagj#序991429
靽	bjgb#序991428
靿	ycgy#序991427
鞒	qngq#序991426
鞔	mfgw#序991425
鞔	mjgw#序991424
鞡	lagl#序991423
鞧	qqgq#序991422
鞨	hegh#序991421
鞫	jugh#序991420
鞬	jmgj#序991419
鞮	digu#序991418
鞯	jmgc#序991417
鞲	gz#序991416
鞳	tagd#序991415
鞴	bw#序991414
韂	ijgv#序991413
韨	fu#序991412
顸	hjgy#序991411
顼	xuwy#序991410
颃	hhwy#序991409
颋	tkty#序991408
颙	ysyy#序991407
颟	mj#序991406
颡	shsy#序991405
飏	yh#序991404
飐	vjfv#序991403
飑	bnfb#序991402
飗	lqfl#序991401
飨	xlxu#序991400
餍	yjyu#序991399
饔	ysyu#序991398
饧	xk#序991397
饩	xieq#序991396
饫	yuey#序991395
馇	iaei#序991394
馓	sjes#序991393
馔	vr#序991392
馘	gouh#序991391
馞	bo#序991390
馧	woxw#序991389
驲	rimo#序991388
驵	zhmq#序991387
驺	zzmi#序991386
骀	tdmt#序991385
骎	qb#序991384
骒	kemg#序991383
骕	sums#序991382
骙	kvmk#序991381
骣	ij#序991380
骦	ulmu#序991379
骶	di#序991378
骺	hzgh#序991377
髁	kegg#序991376
髑	dugu#序991375
髡	ky#序991374
髢	di#序991373
髭	zi#序991372
髹	xq#序991371
髽	vx#序991370
鬈	qr#序991369
鬏	jq#序991368
鬒	vf#序991367
鬘	mj#序991366
鬯	ih#序991365
鬲	ge#序991364
鬷	zs#序991363
鬻	yu#序991362
魆	xu#序991361
魋	tvgv#序991360
鱽	dcyd#序991359
鲂	fhyf#序991358
鲃	bayb#序991357
鲆	pkyp#序991356
鲉	yzyy#序991355
鲊	vayv#序991354
鲋	fuyf#序991353
鲌	boyb#序991352
鲎	hzxy#序991351
鲏	piyp#序991350
鲐	tdyt#序991349
鲒	jpyj#序991348
鲔	wwyy#序991347
鲕	erye#序991346
鲖	tsyt#序991345
鲗	zwyz#序991344
鲘	hzyh#序991343
鲙	kkyh#序991342
鲚	jiyq#序991341
鲝	vayy#序991340
鲦	tnyt#序991339
鲩	hryw#序991338
鲪	jyyj#序991337
鲬	ysyy#序991336
鲰	zzyq#序991335
鲴	guyg#序991334
鲹	ufyc#序991333
鲺	ui#序991332
鲼	ff#序991331
鲾	bi#序991330
鲿	ihyi#序991329
鳀	tiyu#序991328
鳁	wfyw#序991327
鳇	hlyh#序991326
鳈	qryq#序991325
鳉	jlyj#序991324
鳑	phyp#序991323
鳒	jmyj#序991322
鳔	bnyp#序991321
鳘	mbmy#序991320
鳚	wwyw#序991319
鳛	xi#序991318
鳠	hu#序991317
鳡	gjyg#序991316
鳣	uj#序991315
鳣	vj#序991314
鳤	gryg#序991313
鸤	uiun#序991312
鸧	chcn#序991311
鸮	xnhn#序991310
鸰	lkln#序991309
鸲	qujn#序991308
鸷	vivn#序991307
鸸	eren#序991306
鸺	xqxn#序991305
鸼	vzvn#序991304
鹀	wuwn#序991303
鹆	yugn#序991302
鹇	xmxn#序991301
鹈	tidn#序991300
鹋	mnmn#序991299
鹍	kykn#序991298
鹒	gggn#序991297
鹔	susn#序991296
鹕	huhn#序991295
鹙	qqqn#序991294
鹛	mwmn#序991293
鹟	wgwn#序991292
鹠	lqln#序991291
鹣	jmjn#序991290
鹨	lq#序991289
鹪	jnjn#序991288
鹮	hr#序991287
鹯	vj#序991286
鹱	hu#序991285
鹴	ulun#序991284
鹾	coli#序991283
麀	yzlb#序991282
麇	jylh#序991281
麇	qylh#序991280
麈	vulv#序991279
麑	nile#序991278
麖	jklj#序991277
麹	qu#序991276
黇	tmhv#序991275
黪	cjhc#序991274
黹	vi#序991273
黼	fu#序991272
黾	mbkd#序991271
黾	mgkd#序991270
黾	mmkd#序991269
鼍	to#序991268
鼒	zicd#序991267
鼗	tcvg#序991266
鼢	ffuf#序991265
鼩	quuj#序991264
鼱	jkuq#序991263
鼷	xiux#序991262
鼽	qqbj#序991261
齇	va#序991260
齉	nh#序991259
齑	ji#序991258
龀	ifib#序991257
龁	heiq#序991256
龃	juiq#序991255
龆	tniv#序991254
龉	yuiw#序991253
龠	yt#序991252
鿍	gh#序991251
鿎	taud#序991250
鿏	mdjm#序991249
慊	qpxj#序991248
汋	vouu#序991247
焌	qu#序991246
𪨊	ssuc#序991245
襞	bi#序991244
